UnityTS,Heart,Light
605314,31332,51792
605324,30785,52012
605334,30281,51712
605344,29828,51812
605355,29416,51752
605365,29028,51240
605375,28696,51040
605385,28442,51044
605395,28246,51185
605405,28121,51002
605415,28060,50826
605425,28032,50871
605435,28032,50832
605445,28028,50952
605446,28052,50832
605456,28044,51076
605466,28070,50752
605476,28092,50792
605486,28124,50728
605496,28154,50808
605506,28220,50977
605516,28264,50768
605526,28330,50936
605536,28392,50680
605546,28460,50828
605558,28529,50644
605568,28612,50808
605578,28664,50613
605588,28677,50884
605598,28641,50552
605608,28604,50535
605618,28556,50528
605628,28544,50640
605638,28530,50660
605648,28532,50600
605660,28556,50656
605670,28628,50560
605680,28704,50552
605690,28760,50564
605700,28802,50460
605710,28856,50368
605720,28908,50592
605730,28969,50605
605740,29012,50484
605750,29060,50356
605761,29104,50124
605771,29212,50340
605781,29266,50376
605791,29292,50344
605801,29432,50336
605811,29672,50608
605821,29992,50377
605831,30344,50388
605841,30701,50360
605851,31062,50652
605872,31342,50600
605882,31548,50568
605892,31673,50532
605902,31736,50592
605912,31753,50544
605922,31713,50784
605932,31764,51024
605942,31860,51080
605952,31919,50968
605972,31963,51264
605982,31980,51336
605992,31993,51516
606002,32016,51344
606012,32012,51520
606022,31978,51440
606032,31955,51605
606042,31914,51805
606052,31888,51832
606043,31843,51576
606053,31830,51576
606063,31797,51828
606073,31800,51800
606083,31816,51624
606093,31840,51848
606103,31876,51728
606113,31956,51552
606123,32067,51568
606133,32203,51828
606143,32332,51712
606153,32468,51724
606164,32572,51584
606174,32657,51848
606184,32698,51653
606194,32737,51728
606204,32737,51604
606214,32772,51688
606224,32780,51380
606234,32799,51348
606244,32789,51396
606254,32816,51472
606264,32817,51124
606276,32848,51292
606286,32900,51316
606296,32980,51148
606306,33084,50788
606316,33172,51145
606326,33296,50940
606336,33440,50800
606346,33568,50588
606356,33736,50140
606366,33866,50417
606377,33948,50253
606387,33956,50012
606397,34032,50289
606407,34017,50241
606417,33802,50456
606427,33586,50095
606437,33529,50040
606447,33570,49688
606457,33692,49717
606467,33906,49188
606467,34226,50008
606477,34576,50128
606487,34936,50196
606497,35248,50164
606507,35484,49912
606517,35568,49988
606527,35585,50128
606537,35480,50148
606547,35340,50104
606557,35200,50020
606567,35064,49904
606578,34936,49864
606588,34801,50136
606598,34692,49924
606608,34569,49888
606618,34400,50032
606628,34205,49884
606638,34024,49896
606648,33952,49813
606658,33908,49594
606668,33852,49753
606678,33756,49700
606688,33661,49628
606698,33554,49612
606708,33456,49496
606718,33368,49780
606728,33322,49824
606738,33280,49840
606748,33257,49768
606758,33253,49500
606768,33252,49712
606778,33244,49552
606788,33221,49748
606798,33176,49896
606808,33113,49984
606818,33019,49936
606828,32917,50048
606838,32808,49940
606848,32700,49856
606858,32605,50184
606868,32504,50160
606878,32400,50004
606888,32273,50048
606898,32144,50144
606908,32012,50152
606918,31884,50076
606928,31768,50228
606938,31624,50325
606948,31508,50312
606958,31402,50188
606968,31284,50196
606978,31188,50206
606990,31076,50092
607000,30972,50189
607010,30864,50376
607020,30768,50376
607030,30672,50152
607040,30576,50136
607050,30506,50176
607060,30448,50396
607070,30396,50148
607080,30408,50138
607090,30500,50112
607100,30704,50048
607110,31016,50145
607120,31392,50104
607130,31804,50300
607140,32185,50098
607150,32560,50108
607160,32866,50064
607170,33088,50332
607180,33236,50296
607181,33248,50404
607191,33176,50196
607201,33104,50324
607211,33052,50392
607221,33002,50180
607231,32920,50221
607241,32824,50208
607251,32716,50488
607261,32624,50156
607271,32612,50394
607281,32576,50028
607302,32552,50116
607312,32497,50146
607322,32476,49988
607332,32482,50088
607342,32460,49703
607352,32412,49785
607362,32345,49736
607372,32371,49744
607382,32412,49920
607393,32480,49906
607403,32608,49666
607413,32730,49816
607423,32816,49720
607433,32892,49524
607443,32940,49488
607453,32948,49480
607463,32920,49528
607473,32858,49512
607483,32784,49557
607493,32673,49721
607503,32561,49588
607513,32442,49744
607523,32365,49608
607533,32340,49868
607543,32340,49712
607553,32361,49697
607563,32376,49840
607573,32392,49612
607583,32412,49692
607594,32424,49882
607604,32478,49664
607614,32530,49920
607624,32596,49864
607634,32652,49748
607644,32688,49609
607654,32732,49697
607664,32742,49624
607674,32736,49796
607684,32732,49880
607694,32672,49762
607705,32641,49622
607715,32632,49852
607725,32660,49500
607735,32772,49696
607745,32983,49832
607755,33310,49850
607765,33674,49597
607775,34073,49796
607785,34472,49740
607795,34788,49476
607806,35040,49556
607816,35209,49684
607826,35288,49568
607836,35305,49592
607846,35256,49514
607856,35168,49612
607866,35028,49464
607876,34848,49548
607886,34664,49584
607896,34480,49416
607907,34328,49488
607917,34205,49663
607927,34084,49446
607937,33982,49627
607947,33858,49520
607957,33746,49640
607967,33644,49600
607977,33556,49672
607987,33480,49428
607997,33408,49364
608007,33360,49668
608008,33338,49680
608018,33348,49664
608028,33360,49532
608038,33404,49432
608048,33460,49700
608058,33529,49018
608068,33592,49648
608078,33673,49468
608088,33740,49712
608098,33810,49196
608108,33890,49564
608118,33992,49703
608127,34096,49433
608137,34188,49724
608147,34292,49464
608157,34408,49488
608167,34512,49704
608177,34612,49572
608187,34704,49656
608197,34749,49524
608207,34827,49440
608217,34873,49601
608227,34912,49448
608248,34904,49440
608258,34908,49592
608268,34898,49684
608278,34872,49472
608288,34850,49644
608298,34808,49652
608308,34733,49456
608318,34672,49636
608328,34624,49480
608337,34560,49688
608347,34482,49592
608357,34412,49700
608367,34328,49576
608377,34264,49424
608387,34225,49703
608397,34256,49704
608407,34396,49608
608417,34626,49660
608427,34920,49344
608428,35272,49400
608438,35560,49496
608448,35812,49384
608458,36004,49581
608468,36100,49540
608478,36148,49556
608488,36113,49304
608498,36028,49248
608508,35908,49456
608518,35760,49320
608528,35640,49272
608550,35472,49412
608560,35316,49224
608570,35168,49248
608580,35036,48952
608590,34912,49440
608600,34792,49412
608610,34658,49196
608620,34552,49309
608630,34448,48852
608633,34376,49288
608643,34320,49321
608653,34293,49372
608663,34284,49176
608673,34268,49197
608683,34276,49401
608693,34268,49220
608703,34268,49228
608713,34280,49380
608723,34296,49132
608733,34308,49372
608753,34288,49336
608763,34272,49100
608773,34240,49232
608783,34210,49216
608793,34176,49360
608803,34124,49328
608813,34062,49300
608823,34016,48888
608833,33968,49108
608834,33928,49352
608844,33872,49332
608854,33824,49420
608864,33781,49480
608874,33717,49476
608884,33696,49508
608894,33640,49312
608904,33596,49296
608914,33552,49572
608924,33508,49288
608934,33480,49344
608935,33442,49604
608945,33417,49465
608955,33448,49324
608965,33448,49316
608975,33472,49312
608985,33464,49352
608995,33437,49432
609005,33416,49120
609015,33400,49592
609025,33389,49589
609035,33360,49357
609056,33388,49489
609066,33413,49364
609076,33444,49588
609086,33504,49592
609096,33561,48954
609106,33644,49272
609116,33812,49504
609126,34056,49393
609136,34376,49372
609136,34716,49146
609146,35065,49232
609156,35404,49296
609166,35704,49456
609176,35944,49412
609186,36096,49380
609196,36148,49332
609206,36120,49216
609216,36036,49072
609226,35912,49096
609236,35756,49041
609257,35604,49297
609267,35432,49256
609277,35280,49260
609287,35158,49204
609297,35016,49121
609307,34876,49136
609317,34752,49080
609327,34620,49196
609337,34540,49160
609338,34456,49200
609348,34400,49064
609358,34376,49064
609368,34361,49096
609378,34381,49088
609388,34377,48564
609398,34384,49096
609408,34412,49048
609418,34434,48848
609428,34436,48952
609438,34450,48856
609448,34452,49104
609458,34440,48972
609468,34420,48836
609478,34408,49059
609488,34372,48840
609498,34312,48896
609508,34281,48936
609518,34229,48960
609528,34188,48840
609538,34135,49073
609548,34079,48816
609560,34012,48800
609570,33953,48756
609580,33885,48956
609590,33797,48937
609600,33720,49056
609610,33681,48960
609620,33628,48808
609630,33600,48992
609640,33560,48791
609650,33500,48804
609661,33452,49036
609671,33428,48885
609681,33388,48848
609691,33338,49012
609701,33276,49000
609711,33226,48920
609721,33176,48792
609731,33144,48820
609741,33100,48920
609751,33076,48568
609761,33064,48648
609771,33029,48909
609781,32988,49092
609791,32944,49080
609801,32928,49044
609811,32900,49088
609821,32897,49104
609831,32888,49093
609841,32868,48886
609851,32864,48900
609861,32914,49105
609872,33048,49156
609882,33320,49110
609892,33676,48944
609902,34076,48952
609912,34476,49117
609922,34840,48908
609932,35136,49184
609942,35332,48960
609952,35461,48988
609962,35520,49200
609964,35504,49144
609974,35456,49180
609984,35343,49004
609994,35212,49252
610004,35084,49012
610014,34956,48940
610024,34832,49188
610034,34712,48728
610044,34576,49050
610054,34442,49296
610064,34296,49156
610074,34180,49312
610096,34065,49310
610106,33964,49056
610116,33876,49280
610126,33844,49308
610136,33832,49244
610146,33832,49128
610156,33841,49268
610166,33860,49376
610176,33864,49405
610186,33890,49338
610196,33905,49124
610206,33900,49252
610216,33888,49204
610226,33888,49401
610236,33888,49376
610246,33852,49392
610256,33836,49390
610266,33820,49164
610276,33801,49188
610286,33812,49317
610296,33829,49128
610297,33820,48930
610307,33818,49184
610317,33818,49146
610327,33792,49404
610337,33748,49144
610347,33760,49472
610357,33768,48866
610367,33792,49384
610377,33852,49136
610387,33857,49276
610397,33833,49252
610407,33792,49284
610417,33744,49273
610427,33744,49192
610437,33768,49264
610447,33802,48960
610457,33820,48984
610467,33784,48874
610477,33688,49072
610487,33560,49136
610497,33456,49224
610509,33420,49184
610519,33441,48804
610529,33452,49012
610539,33416,48984
610549,33352,48984
610559,33308,49244
610569,33286,49176
610579,33304,48996
610589,33290,49124
610599,33276,49260
610619,33280,49289
610629,33320,49312
610639,33434,49341
610649,33634,49248
610659,33932,49268
610669,34314,48832
610679,34724,49284
610689,35130,49224
610699,35472,49449
610699,35728,49256
610709,35904,49512
610719,35988,49308
610729,36004,49548
610739,35936,49540
610749,35817,49536
610759,35672,49540
610769,35496,49360
610779,35312,49384
610789,35124,49401
610799,34948,49680
610810,34796,49464
610820,34668,49440
610830,34536,49460
610840,34402,49340
610850,34300,49496
610860,34208,49652
610870,34144,49492
610880,34076,49752
610890,34016,49777
610900,33960,49592
610911,33936,49572
610921,33936,49596
610931,33953,49656
610941,33976,49232
610951,34012,49840
610961,34053,49652
610971,34080,49424
610981,34114,49792
610991,34096,49632
611001,34088,49656
611012,34060,49684
611022,34040,49632
611032,34025,49904
611042,33980,49864
611052,33936,49648
611062,33904,49884
611072,33856,49844
611082,33808,49680
611092,33728,49844
611102,33661,49652
611109,33596,49876
611119,33544,49776
611129,33492,49680
611139,33448,49856
611149,33416,49764
611159,33392,49904
611169,33372,49885
611179,33368,49788
611189,33328,49764
611199,33298,49756
611209,33264,49904
611220,33253,49760
611230,33214,49748
611240,33186,49936
611250,33175,49724
611260,33188,50028
611270,33194,49896
611280,33212,49748
611290,33224,49689
611300,33233,49820
611310,33240,50032
611322,33270,50008
611332,33292,49816
611342,33316,49922
611352,33320,49780
611362,33304,49815
611372,33272,49920
611382,33256,49944
611392,33241,49808
611402,33292,49976
611412,33428,49960
611422,33669,50044
611432,33978,49768
611442,34288,49948
611452,34576,49822
611462,34844,49852
611472,35052,49824
611482,35216,49760
611492,35314,49864
611502,35360,49860
611512,35353,49716
611522,35312,49984
611533,35233,49973
611543,35138,49840
611553,35056,49696
611563,34948,49640
611573,34833,49884
611583,34732,49632
611593,34592,49616
611603,34465,49228
611613,34328,49556
611623,34208,49676
611637,34092,49456
611647,33984,49440
611657,33894,49662
611667,33820,49460
611677,33757,49609
611687,33720,49400
611697,33662,49332
611707,33612,49352
611717,33581,49440
611727,33576,49564
611737,33569,49304
611747,33552,49296
611757,33536,49408
611767,33544,49472
611777,33524,49392
611787,33496,49392
611797,33460,49456
611807,33428,49317
611817,33388,49288
611827,33367,49360
611827,33328,49521
611837,33312,49324
611847,33288,49320
611857,33272,49488
611867,33259,49616
611877,33250,49656
611887,33242,49673
611897,33240,49721
611907,33228,49556
611917,33224,49692
611927,33204,49464
611948,33181,49656
611958,33172,49472
611968,33156,49684
611978,33144,49572
611988,33149,49512
611998,33141,49520
612008,33164,49753
612018,33184,49516
612028,33212,49753
612029,33236,49760
612039,33256,49424
612049,33281,49542
612059,33312,49540
612069,33328,49652
612079,33364,49684
612089,33370,49692
612099,33394,49624
612109,33413,49504
612119,33444,49717
612129,33448,49692
612150,33464,49526
612160,33500,49677
612170,33596,49564
612180,33776,49496
612190,34076,49527
612200,34456,49712
612210,34851,49684
612220,35232,49252
612230,35601,49488
612229,35896,49632
612239,36104,49648
612249,36252,49496
612259,36336,48880
612269,36348,49381
612279,36348,49588
612289,36316,49354
612299,36272,49360
612309,36212,49556
612319,36148,49377
612329,36058,49384
612339,35948,49328
612360,35818,49544
612370,35712,49416
612380,35600,49292
612390,35512,49276
612400,35432,49280
612410,35376,49540
612420,35338,49510
612430,35336,49256
612440,35352,48789
612441,35376,49232
612451,35413,49312
612461,35420,49444
612471,35385,49412
612481,35332,49192
612491,35244,49192
612501,35168,49260
612511,35168,49416
612521,35304,49516
612531,35419,49600
612541,35476,49288
612543,35516,49352
612553,35514,49372
612563,35505,49152
612573,35548,49256
612583,35584,49309
612593,35612,49268
612603,35641,49322
612613,35656,49080
612623,35680,49264
612633,35684,49108
612643,35744,49276
612665,35808,49104
612675,35900,49024
612685,36000,49160
612695,36056,49280
612705,36138,49138
612715,36212,49276
612725,36273,49048
612735,36304,49248
612745,36292,49328
612745,36284,49184
612755,36276,49340
612765,36264,49352
612775,36284,49344
612785,36276,49268
612795,36288,49456
612805,36284,49489
612815,36272,49360
612825,36264,49568
612835,36229,49476
612845,36192,49601
612855,36152,49612
612866,36096,49452
612876,36056,48992
612886,35990,49420
612896,35926,49577
612906,35860,49332
612916,35832,49556
612926,35865,49632
612936,35984,49648
612946,36200,49442
612956,36504,49676
612967,36805,49556
612977,37112,49432
612987,37360,49428
612997,37552,49532
613007,37672,49669
613017,37712,49508
613027,37678,49668
613037,37592,49620
613047,37468,49564
613057,37336,49464
613067,37160,49648
613087,37008,49488
613097,36824,49749
613107,36665,49756
613117,36512,49780
613127,36388,49120
613137,36252,49608
613147,36116,49830
613157,35968,49700
613167,35858,49633
613168,35728,49880
613178,35636,49948
613188,35544,49896
613198,35467,49920
613208,35413,49576
613218,35396,50028
613228,35357,49896
613238,35332,50120
613248,35285,50056
613258,35264,50240
613268,35218,50116
613279,35200,50156
613289,35120,49948
613299,35064,50185
613309,34984,49984
613319,34904,50012
613329,34817,50260
613339,34712,50152
613349,34589,50280
613359,34490,50324
613369,34365,50436
613379,34264,50224
613389,34144,50560
613399,34072,50412
613409,33948,50652
613419,33884,50496
613429,33832,50776
613439,33748,50574
613449,33680,50592
